VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV
52_2019_11_20,Yeast - FMX,20/11/2019 16:49,25,43,138.04,2988.84,5,-45,85,67.45,1.32,-4.06,10247.73,24.61,44.32,57.8,64.44,-2.27,138.33,3096.63,66.97,25.47,80,3045.4,0,-10.66,1,84.99,73.54,48.23,79,-49.53
52_2019_11_20,Yeast - FMX,20/11/2019 16:49,25,43,104,2988.84,5,-45,85,67.66,1.32,-4.06,10273.67,24.61,44.32,57.8,64.44,-2.27,138.33,3045.4,66.97,25.47,80,2359.27,0,-10.66,1,84.99,73.54,47.86,79,-49.17
52_2019_11_20,Yeast - FMX,20/11/2019 17:00,25,43,128.06,2988.84,5,-45,85,69.43,1.32,12.03,10202.98,25.32,49.64,67.71,68.03,19.91,104.48,2090.14,55.24,24.77,80,1929.96,0,-10.06,1,84.99,76.71,41.63,81,-46
52_2019_11_20,Yeast - FMX,20/11/2019 17:00,50,43,104,2988.84,5,-45,85,69.43,1.32,12.03,10202.98,25.32,49.64,67.71,68.03,19.91,104.48,2090.14,55.24,24.77,80,1929.96,0,-10.06,1,84.99,76.71,41.63,81,-46
52_2019_11_20,Yeast - FMX,20/11/2019 17:00,50,43,100,2988.84,5,-45,85,69.03,1.32,23.62,10215.95,35.67,51.43,67.71,68.03,24.78,124.6,1974.71,50.02,24.77,80,1622.57,0,-8.26,1,84.99,76.71,39.89,81,-45.29
52_2019_11_20,Yeast - FMX,20/11/2019 17:01,50,43,100,2988.84,5,-45,120,69.26,1.32,23.62,10177.04,35.67,51.43,67.71,68.03,25.48,112.94,1994.16,50.02,24.77,80,1610.25,0,-8.26,1,84.99,76.71,39.68,82,-45.29
52_2019_11_20,Yeast - FMX,20/11/2019 17:05,50,43,100,2988.84,65,-45,120,69.39,1.32,27.8,10222.44,49.67,51.43,67.71,68.03,35.22,99.92,1712.71,46.24,25.24,80,1340.47,0,-4.36,1,120.23,76.71,31.35,82,-45.64
52_2019_11_20,Yeast - FMX,20/11/2019 17:05,50,43,100,2988.84,5,-71.42,120,69.39,1.32,27.8,10222.44,49.67,51.43,67.71,68.03,35.22,99.92,1712.71,46.24,25.24,80,1340.47,0,-4.36,1,120.23,76.71,31.35,82,-45.64
52_2019_11_20,Yeast - FMX,20/11/2019 17:05,50,43,100,2988.84,65,-79.94,120,69.43,1.32,27.8,10215.95,50.31,51.43,67.71,68.03,35.29,99.92,1878.73,47.58,25.38,80,1308.04,0,-4.36,1,120.23,79.79,31.33,82,-53.06
52_2019_11_20,Yeast - FMX,20/11/2019 17:12,50,43,95,2988.84,65,-79.94,120,70.34,1.32,40.24,10183.53,50.37,51.43,67.71,68.03,42.57,99.56,1693.26,43.13,25.74,80,1103.11,0,10.04,1,119.58,68.73,33.21,71,-72.11
52_2019_11_20,Yeast - FMX,20/11/2019 18:01,50,43,95,2988.84,65,-80,120,55.48,1.32,44.57,10183.53,50.5,47.58,67.71,68.03,45.04,94.64,2038.91,47.01,29.54,80,3512.97,0,62.19,1,119.91,62.45,84.54,67,-80.2
52_2019_11_20,Yeast - FMX,20/11/2019 18:02,50,43,95,2988.84,63,-80,120,55.27,1.32,44.57,10215.95,50.37,47.58,67.71,68.03,44.96,94.64,2025.94,47.01,29.54,80,3481.19,0,62.19,1,119.91,62.45,84.53,67,-79.85
52_2019_11_20,Yeast - FMX,20/11/2019 18:08,50,43,95,2988.84,63,-74.95,120,51.69,1.32,44.57,10202.98,50.5,47.58,66.91,66.94,45.12,95,2109.6,48.48,29.07,80,3859.27,0,63.99,1,119.91,61.97,84.5,68,-77.39
52_2019_11_20,Yeast - FMX,20/11/2019 18:18,50,43,95,2988.84,63,-77.28,120,45.38,1.32,45.96,10215.95,49.41,47.58,66.91,66.94,46.35,94.64,2109.6,48.06,29.41,80,3276.26,0,63.09,1,119.91,64.05,84.28,69,-76.67
52_2019_11_20,Yeast - FMX,20/11/2019 18:22,50,43,95,2988.84,63,-79.84,120,42.73,1.32,45.96,10196.5,49.54,47.58,66.91,66.94,47.2,95.35,1981.19,47.97,29.41,80,1763.94,0,63.09,1,120.56,64.05,84.05,69,-77.39
52_2019_11_20,Yeast - FMX,20/11/2019 18:26,50,43,95,2988.84,63,-79.04,120,41.73,1.32,45.96,10196.5,50.54,45.79,66.91,66.94,47.82,95,1898.18,45.66,30.99,80,3507.13,0,62.49,1,119.58,62.8,83.9,69,-78.46
52_2019_11_20,Yeast - FMX,20/11/2019 18:30,50,43,95,2988.84,63,-73.44,120,42.87,1.27,45.96,10196.5,49.41,45.79,66.91,66.94,48.51,95,1833.98,45.73,30.59,80,3512.97,0,62.49,1,119.91,63.03,83.7,69,-77.03
52_2019_11_20,Yeast - FMX,20/11/2019 18:30,50,43,95,2988.84,63,-71.85,120,42.88,1.27,45.96,10215.95,49.38,45.79,66.91,66.94,48.59,94.28,1846.95,45.73,31.16,80,1661.48,0,62.49,1,119.91,63.03,83.66,70,-76
52_2019_11_20,Yeast - FMX,20/11/2019 18:30,50,43,95,2988.84,63,-72.67,120,42.88,1.27,45.96,10215.95,49.38,45.79,66.91,66.94,48.51,94.28,1846.95,45.73,31.16,80,1661.48,0,62.49,1,119.91,63.03,83.66,70,-76
52_2019_11_20,Yeast - FMX,20/11/2019 18:30,50,43,95,2988.84,65,-71.85,120,42.88,1.27,45.96,10215.95,49.38,45.79,66.91,66.94,48.51,94.28,1846.95,45.73,31.16,80,1661.48,0,62.49,1,119.91,63.03,83.66,70,-76
52_2019_11_20,Yeast - FMX,20/11/2019 18:36,50,43,90,2988.84,65,-72.67,120,43.87,1.27,45.96,10196.5,49.41,45.79,66.91,66.94,49.13,95.71,1840.47,46.43,30.52,80,3519.46,0,66.1,1,119.91,64.92,83.47,71,-72.46
52_2019_11_20,Yeast - FMX,20/11/2019 18:39,50,43,90,2988.84,65,-66.2,120,44.71,1.27,45.96,10177.04,49.25,45.79,66.91,66.94,49.51,90.07,1789.23,46.72,29.51,80,3474.71,0,66.1,1,119.91,66.75,83.39,74,-70.36
52_2019_11_20,Yeast - FMX,20/11/2019 18:43,50,43,90,2988.84,65,-64.94,120,45.49,1.27,49.67,10228.28,49.51,45.79,66.91,66.94,49.75,90.4,1821.01,46.24,29.78,80,3660.83,0,66.1,1,119.91,66.75,83.27,76,-67.54
52_2019_11_20,Yeast - FMX,20/11/2019 18:46,50,43,90,2988.84,64,-64.94,120,46.65,1.27,49.67,10215.95,50.44,45.79,66.91,66.94,49.9,89.72,1904.67,46.59,29.68,80,3743.84,0,64.59,1,119.91,66.75,83.18,76,-66.47
52_2019_11_20,Yeast - FMX,20/11/2019 18:51,50,43,90,2988.84,64,-65.18,120,47.91,1.27,49.67,10222.44,49.51,45.79,66.91,66.94,50.14,90.07,1891.7,48,29.64,80,3756.81,0,64.59,1,119.91,69.34,83.14,77,-65.76
52_2019_11_20,Yeast - FMX,20/11/2019 18:53,50,43,90,2988.84,64,-66.21,120,48.34,1.27,49.67,10177.04,50.06,45.79,66.91,66.94,50.06,89.72,1891.7,48,29.61,80,3897.54,0,64.59,1,119.91,69.34,83.14,77,-65.76
52_2019_11_20,Yeast - FMX,20/11/2019 18:59,50,43,90,2988.84,64,-65.18,120,50.2,1.27,49.67,10215.95,49.6,45.79,66.91,66.94,50.06,90.4,1872.24,47.43,29.88,80,3884.57,0,63.62,1,119.91,69.34,83.14,78,-65.76
52_2019_11_20,Yeast - FMX,20/11/2019 19:08,50,43,90,2988.84,64,-60.26,120,52.54,1.27,49.67,10228.28,50.63,45.79,66.91,66.94,49.98,90.75,1776.26,47.07,29.17,80,1763.94,0,64.89,1,120.23,70.14,83.16,79,-61.55
52_2019_11_20,Yeast - FMX,20/11/2019 19:15,50,43,90,2988.84,65,-60.26,120,54.29,1.27,49.67,10209.47,50.5,45.79,66.91,66.94,50.29,89.36,1680.29,45.89,29.31,80,3968.22,0,64.59,1,119.91,70.14,83.12,81,-60.12
52_2019_11_20,Yeast - FMX,20/11/2019 19:16,50,43,90,2988.84,65,-58.16,120,54.77,1.27,49.67,10202.98,50.82,45.79,66.91,66.94,50.22,90.07,1686.77,45.89,29.44,80,3993.51,0,64.59,1,119.91,70.14,83.12,81,-59.41
52_2019_11_20,Yeast - FMX,20/11/2019 19:17,50,43,90,2988.84,66,-58.16,120,55.37,1.27,49.67,10177.04,49.19,45.79,66.91,66.94,50.37,90.4,1693.26,45.89,29.54,80,1635.54,0,64.59,1,119.91,72.99,83.1,81,-59.05
52_2019_11_20,Yeast - FMX,20/11/2019 19:17,50,43,90,2988.84,65,-58.7,120,55.37,1.27,49.67,10177.04,49.19,45.79,66.91,66.94,50.37,90.4,1693.26,45.89,29.54,80,1635.54,0,64.59,1,119.91,72.99,83.1,81,-59.05
52_2019_11_20,Yeast - FMX,20/11/2019 19:25,50,43,90,2988.84,66,-64.19,120,57.13,1.27,49.67,10196.5,49.77,45.79,66.91,66.94,50.76,90.75,1731.52,46.85,30.08,80,3968.22,0,64.59,1,119.91,72.99,83,81,-62.23
52_2019_11_20,Yeast - FMX,20/11/2019 19:31,50,43,90,2988.84,66,-63.43,120,59.26,1.27,49.67,10177.04,49.38,45.79,66.91,66.94,51.07,90.4,1776.26,46.69,30.12,80,3974.06,0,65.8,1,119.91,71.13,82.88,80,-63.3
52_2019_11_20,Yeast - FMX,20/11/2019 19:42,50,43,90,2988.84,65,-63.43,120,61.71,1.27,49.67,10215.95,50.18,45.79,63.89,64.12,51.3,89.36,1808.69,47.27,29.75,80,1795.72,0,66.47,1,119.91,71.13,82.82,80,-60.48
52_2019_11_20,Yeast - FMX,20/11/2019 19:42,50,43,90,2988.84,65,-59.17,120,62.09,1.27,49.67,10190.01,50.6,45.79,63.89,64.12,51.37,89.72,1833.98,47.27,29.95,80,1789.23,0,66.47,1,119.91,71.13,82.81,80,-60.48
52_2019_11_20,Yeast - FMX,20/11/2019 19:46,50,43,90,2988.84,65,-57.57,120,62.59,1.27,51.3,10222.44,50.5,45.79,63.89,64.12,51.37,89.72,1782.75,47.49,30.08,80,1815.18,0,66.47,1,119.91,71.13,82.78,81,-59.41
55_2019_11_21,Yeast - FMX,21/11/2019 9:13,50,43,83,2988.84,70,-36.52,120,68.77,1.29,60.27,10478.6,50.31,45.7,66.75,63.73,60.58,82.66,1538.91,46.4,28.6,80,1673.8,0,70,1.22,119.91,78.89,80.4,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 9:13,50,43,83,2988.84,70,-36.52,120,68.77,1.29,60.27,10478.6,50.31,45.7,66.75,63.73,60.58,82.66,1538.91,46.4,28.6,80,1673.8,0,70,1.22,119.91,78.89,80.4,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 9:13,50,43,83,2988.84,70,-36.52,120,68.77,1.29,60.27,10478.6,50.31,45.7,66.75,63.73,60.58,82.66,1538.91,46.4,28.6,80,1673.8,0,70,1.22,119.91,78.89,80.4,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 9:13,50,43,83,2988.84,70,-36.52,120,68.77,1.29,60.27,10478.6,50.31,45.7,66.75,63.73,60.58,82.66,1538.91,46.4,28.6,80,1673.8,0,70,1.22,119.91,78.89,80.4,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 9:13,50,43,83,2988.84,70,-36.52,120,68.77,1.29,60.27,10478.6,50.31,45.7,66.75,63.73,60.58,82.66,1538.91,46.4,28.6,80,1673.8,0,70,1.22,119.91,78.89,80.4,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 9:13,50,43,83,2988.84,70,-36.52,120,68.77,1.29,60.27,10478.6,50.31,45.7,66.75,63.73,60.58,82.66,1538.91,46.4,28.6,80,1673.8,0,70,1.22,119.91,78.89,80.4,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 9:13,50,43,83,2988.84,70,-36.52,120,68.77,1.29,60.27,10478.6,50.31,45.7,66.75,63.73,60.58,82.66,1538.91,46.4,28.6,80,1673.8,0,70,1.22,119.91,78.89,80.4,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 10:31,50,43,95,2988.84,70,-36.4,120,60.43,1.32,61.35,10529.83,49.45,45.73,67,63.73,61.74,83.01,1512.97,46.3,28.23,80,1610.25,0,70.07,1.22,119.91,78.89,80.13,93,-37.55
55_2019_11_21,Yeast - FMX,21/11/2019 12:50,25,43,95,2988.84,70,-36.4,120,2.3,1.32,63.9,10472.11,49.12,46.5,68,61.81,64.13,94.64,1622.57,47.94,27.83,80,4794.42,0,73,1.22,120.23,78.89,79.46,94,-36.83
55_2019_11_21,Yeast - FMX,21/11/2019 13:16,25,43,95,2988.84,70,-36.67,120,1.74,1.32,59.56,10029.83,25.25,41.24,63.09,43.1,56.71,95,1686.77,48.13,27.36,80,6037.61,0,73.38,1.22,119.91,78.96,81.06,93,-36.83
55_2019_11_21,Yeast - FMX,21/11/2019 13:16,25,43,95,2988.84,70,-37.59,120,1.74,1.32,59.56,9985.08,25.25,41.24,63.09,43.1,56.71,95,1686.77,48.13,27.36,80,1962.39,0,73.38,1.22,119.91,78.96,81.06,93,-36.83
55_2019_11_21,Yeast - FMX,21/11/2019 13:16,25,43,95,2988.84,72,-36.67,120,1.74,1.32,59.56,9985.08,25.25,41.24,63.09,43.1,56.71,95,1686.77,48.13,27.36,80,1962.39,0,73.38,1.22,119.91,78.96,81.06,93,-36.83
55_2019_11_21,Yeast - FMX,21/11/2019 13:20,25,43,95,2988.84,72,-46.83,120,1.53,1.32,59.56,10023.35,25.25,42.52,63.09,43.1,55.32,95.71,1789.23,48.55,26.65,80,1929.96,0,68.95,1.22,119.91,78.96,81.46,93,-36.51
55_2019_11_21,Yeast - FMX,21/11/2019 13:21,25,43,95,2988.84,72,-52.51,120,1.42,1.32,59.56,9998.05,25.61,42.52,63.09,43.1,54.78,95,1840.47,48.55,26.65,80,6440.99,0,68.95,1.22,119.91,78.96,81.64,93,-36.83
55_2019_11_21,Yeast - FMX,21/11/2019 13:21,25,43,95,2988.84,72,-45,120,1.42,1.32,59.56,9991.57,25.61,42.52,63.09,43.1,54.78,95,1840.47,48.55,26.65,80,6440.99,0,68.95,1.22,119.91,78.96,81.64,93,-36.83
55_2019_11_21,Yeast - FMX,21/11/2019 13:21,25,43,95,2988.84,72,-52.51,85,1.42,1.32,59.56,9991.57,25.61,42.52,63.09,43.1,54.78,95,1840.47,48.55,26.65,80,6440.99,0,68.95,1.22,119.91,78.96,81.64,93,-36.83
55_2019_11_21,Yeast - FMX,21/11/2019 13:28,25,43,95,2988.84,5,-45,85,1.96,1.32,52.23,10202.98,32.4,44.32,64.37,49.77,51.23,94.64,1929.96,48.26,25.95,80,1782.75,0,61.97,1.22,84.99,77.61,82.18,91,-36.83
73_2019_11_26,Yeast - BRN,26/11/2019 16:00,50,41.5,128.52,2035.66,65,-79.97,120,45.96,1.09,33.88,9607,50.18,59.92,67.68,68.15,36.19,128.13,1378.73,39.26,25.27,80,834.63,0,10.62,1.21,119.91,69.63,20.02,75,-67.86
73_2019_11_26,Yeast - BRN,26/11/2019 16:00,50,41.5,128.52,2035.66,65,-79.97,120,45.96,1.09,33.88,9607,50.18,59.92,67.68,68.15,36.19,128.13,1378.73,39.26,25.27,80,834.63,0,10.62,1.21,119.91,69.63,20.02,75,-67.86
73_2019_11_26,Yeast - BRN,26/11/2019 16:00,50,41.5,128.52,2035.66,65,-79.97,120,45.96,1.09,33.88,9607,50.18,59.92,67.68,68.15,36.19,128.13,1378.73,39.26,25.27,80,834.63,0,10.62,1.21,119.91,69.63,20.02,75,-67.86
73_2019_11_26,Yeast - BRN,26/11/2019 16:00,50,41.5,128.52,2035.66,65,-79.97,120,45.96,1.09,33.88,9607,50.18,59.92,67.68,68.15,36.19,128.13,1378.73,39.26,25.27,80,834.63,0,10.62,1.21,119.91,69.63,20.02,75,-67.86
73_2019_11_26,Yeast - BRN,26/11/2019 16:00,50,41.5,128.52,2035.66,65,-79.97,120,45.96,1.09,33.88,9607,50.18,59.92,67.68,68.15,36.19,128.13,1378.73,39.26,25.27,80,834.63,0,10.62,1.21,119.91,69.63,20.02,75,-67.86
73_2019_11_26,Yeast - BRN,26/11/2019 16:00,50,41.5,128.52,2035.66,65,-79.97,120,45.96,1.09,33.88,9607,50.18,59.92,67.68,68.15,36.19,128.13,1378.73,39.26,25.27,80,834.63,0,10.62,1.21,119.91,69.63,20.02,75,-67.86
73_2019_11_26,Yeast - BRN,26/11/2019 16:00,50,41.5,128.52,2035.66,65,-79.97,120,45.96,1.09,33.88,9607,50.18,59.92,67.68,68.15,36.19,128.13,1378.73,39.26,25.27,80,834.63,0,10.62,1.21,119.91,69.63,20.02,75,-67.86
73_2019_11_26,Yeast - BRN,26/11/2019 16:19,50,41.5,128.52,2035.66,65,-80,120,44.29,1.09,42.24,10125.81,50.25,58.89,67.68,68.15,42.39,128.49,2064.85,28.62,25.44,80,2596.63,0,39.83,1.21,119.58,63.64,49.29,66,-78.46
73_2019_11_26,Yeast - BRN,26/11/2019 16:26,50,41.5,128.52,2035.66,40,-80,120,44.65,1.09,42.24,9799.61,50.25,56.33,67.68,67.77,42.09,128.85,2179.64,47.43,26.69,80,2712.06,0,33.75,1.21,120.23,63.64,54.72,65,-79.49
73_2019_11_26,Yeast - BRN,26/11/2019 16:26,50,41.5,128.52,2035.66,65,-71.81,120,44.65,1.09,42.24,9799.61,50.25,56.33,67.68,67.77,42.09,128.85,2179.64,47.43,26.69,80,2712.06,0,33.75,1.21,120.23,63.64,54.72,65,-79.49
73_2019_11_26,Yeast - BRN,26/11/2019 16:27,50,41.5,128.52,2035.66,40,-71.69,120,44.59,1.09,42.24,9780.16,50.37,56.33,67.68,67.77,42.17,130.24,2160.83,48.42,26.48,80,2507.13,0,33.75,1.21,120.88,64.76,55.3,65,-77.03
73_2019_11_26,Yeast - BRN,26/11/2019 16:27,50,41.5,128.52,2035.66,40,-72.58,120,44.51,1.09,42.24,9818.42,50.37,56.33,67.68,67.77,42.24,130.24,2160.83,48.42,26.48,80,2507.13,0,33.75,1.21,120.88,64.76,55.3,65,-77.03
73_2019_11_26,Yeast - BRN,26/11/2019 16:27,50,41.5,128.52,2035.66,42,-71.69,120,44.51,1.09,42.24,9818.42,50.37,56.33,67.68,67.77,42.24,130.24,2160.83,48.42,26.48,80,2507.13,0,33.75,1.21,120.88,64.76,55.3,65,-77.03
73_2019_11_26,Yeast - BRN,26/11/2019 16:29,50,41.5,128.52,2035.66,42,-72.94,120,44.53,1.09,42.24,9786.64,50.12,56.33,67.68,67.77,42.46,129.2,2186.12,48.23,26.65,80,1878.73,0,41.29,1.21,120.23,64.76,55.06,66,-76.32
73_2019_11_26,Yeast - BRN,26/11/2019 16:29,50,41.5,128.52,2035.66,44,-72.94,120,44.53,1.09,42.24,9786.64,50.12,56.33,67.68,67.77,42.46,129.2,2205.58,48.23,26.65,80,2333.33,0,41.29,1.21,120.23,64.76,55.06,66,-76.32
73_2019_11_26,Yeast - BRN,26/11/2019 16:29,50,41.5,128.52,2035.66,42,-73.83,120,44.53,1.09,42.24,9786.64,50.12,56.33,67.68,67.77,42.46,129.2,2205.58,48.23,26.65,80,2333.33,0,41.29,1.21,120.23,64.76,55.06,66,-76.32
73_2019_11_26,Yeast - BRN,26/11/2019 16:31,50,41.5,128.52,2035.66,44,-74.56,120,44.38,1.09,42.24,9780.16,49.89,56.33,67.68,67.77,42.69,130.24,2186.12,48.23,26.65,80,1981.19,0,41.29,1.21,120.56,64.76,53.48,67,-76.67
73_2019_11_26,Yeast - BRN,26/11/2019 16:31,50,41.5,128.52,2035.66,46,-73.83,120,44.38,1.09,42.24,9780.16,49.89,56.33,67.68,67.77,42.69,130.24,2186.12,48.23,26.65,80,1981.19,0,41.29,1.21,120.56,64.76,53.48,67,-76.67
73_2019_11_26,Yeast - BRN,26/11/2019 16:31,50,41.5,128.52,2035.66,46,-75.45,120,44.49,1.09,42.24,9824.9,49.89,56.33,67.68,67.77,42.76,130.24,2186.12,48.23,26.65,80,1981.19,0,41.29,1.21,119.91,64.76,53.48,67,-76.67
73_2019_11_26,Yeast - BRN,26/11/2019 16:33,50,41.5,128.52,2035.66,46,-76.82,120,44.17,1.09,43.06,9773.67,50.5,56.33,67.68,67.77,43.21,130.95,2167.32,48.23,26.65,80,1891.7,0,41.29,1.21,119.91,65.01,52.09,67,-77.39
73_2019_11_26,Yeast - BRN,26/11/2019 16:33,50,41.5,128.52,2035.66,48,-76.82,120,44.17,1.09,43.06,9773.67,50.5,56.33,67.68,67.77,43.21,130.95,2186.12,48.23,26.65,80,1885.21,0,41.29,1.21,120.56,65.01,52.09,67,-77.39
73_2019_11_26,Yeast - BRN,26/11/2019 16:33,50,41.5,128.52,2035.66,46,-77.72,120,44.17,1.09,43.06,9773.67,50.5,56.33,67.68,67.77,43.21,130.95,2186.12,48.23,26.65,80,1885.21,0,41.29,1.21,120.56,65.01,52.09,67,-77.39
73_2019_11_26,Yeast - BRN,26/11/2019 16:35,50,41.5,128.52,2035.66,48,-78.95,120,44.65,1.09,43.06,9824.9,50.37,56.33,67.68,67.77,43.65,131.31,2179.64,48.23,27.46,80,1885.21,0,41.29,1.21,119.58,65.01,49.75,67,-78.1
73_2019_11_26,Yeast - BRN,26/11/2019 16:35,50,41.5,128.52,2035.66,50,-77.72,120,44.65,1.09,43.06,9824.9,50.37,56.33,67.68,67.77,43.65,131.31,2179.64,48.23,27.46,80,1885.21,0,41.29,1.21,119.58,65.01,49.75,67,-78.1
73_2019_11_26,Yeast - BRN,26/11/2019 16:35,50,41.5,128.52,2035.66,50,-79.86,120,44.65,1.09,43.06,9793.13,50.37,56.33,67.68,67.77,43.65,130.59,2179.64,48.23,27.46,80,1885.21,0,41.29,1.21,119.58,65.01,49.75,67,-78.1
73_2019_11_26,Yeast - BRN,26/11/2019 16:36,50,41.5,128.52,2035.66,52,-79.86,120,44.3,1.09,43.06,9767.19,49.64,56.33,67.68,67.77,44.11,129.56,2205.58,48.23,27.8,80,1898.18,0,41.29,1.21,120.23,65.01,48.03,67,-78.46
73_2019_11_26,Yeast - BRN,26/11/2019 16:39,50,41.5,128.52,2035.66,54,-79.86,120,44.72,1.09,43.06,9812.58,50.44,56.33,67.68,67.77,44.33,129.2,2128.4,48.23,28.03,80,2616.08,0,41.29,1.21,119.91,65.01,45.55,67,-78.46
73_2019_11_26,Yeast - BRN,26/11/2019 16:42,50,41.5,128.52,2035.66,56,-79.86,120,45.3,1.09,43.06,9812.58,49.48,54.8,67.68,67.77,44.78,130.59,2128.4,47.17,28.57,80,1827.5,0,53.47,1.21,119.91,63.19,44.36,67,-79.13
73_2019_11_26,Yeast - BRN,26/11/2019 16:45,50,41.5,128.52,2035.66,58,-79.86,120,44.69,1.09,43.06,9799.61,49.8,54.8,66.55,67.77,45,130.59,2064.85,47.2,28.8,80,1757.46,0,53.47,1.21,119.91,63.19,43.36,67,-79.13
73_2019_11_26,Yeast - BRN,26/11/2019 16:47,50,41.5,128.52,2035.66,60,-79.86,120,44.62,1.09,43.06,9793.13,50.12,54.8,66.55,67.77,45.23,130.24,2071.34,46.88,29.41,80,2243.84,0,53.47,1.21,119.91,63.19,42.63,67,-79.85
73_2019_11_26,Yeast - BRN,26/11/2019 16:49,50,41.5,128.52,2035.66,62,-79.86,120,44.66,1.09,43.06,9786.64,50.18,54.8,66.55,67.77,45.44,130.24,2064.85,46.88,29.44,80,1738,0,53.47,1.21,119.58,63.19,42.25,67,-79.49
73_2019_11_26,Yeast - BRN,26/11/2019 16:55,50,41.5,128.52,2035.66,63,-79.86,120,44.61,1.09,45.82,9824.9,49.64,54.8,66.55,67.77,46.12,130.59,2007.13,46.47,30.12,80,2288.59,0,59.55,1.21,119.91,63.19,40.98,67,-79.85
73_2019_11_26,Yeast - BRN,26/11/2019 16:59,50,41.5,128.52,2035.66,63,-79.47,120,43.8,1.09,45.82,9780.16,50.18,54.8,66.55,67.77,46.71,130.24,2007.13,46.34,30.42,80,2308.04,0,59.55,1.21,119.91,63.19,40.76,68,-79.85
73_2019_11_26,Yeast - BRN,26/11/2019 17:02,50,41.5,128.52,2035.66,64,-79.47,120,43.73,1.09,45.82,9824.9,50.18,54.8,66.55,67.77,46.94,130.59,2020.1,46.3,30.99,80,1763.94,0,63.9,1.21,119.91,63.19,41.25,68,-79.49
73_2019_11_26,Yeast - BRN,26/11/2019 17:02,50,41.5,128.52,2035.66,64,-78.69,120,43.36,1.09,45.82,9824.9,50.18,54.8,66.55,67.77,46.94,130.59,2000.65,46.3,30.99,80,1763.94,0,63.9,1.21,119.91,63.19,41.45,68,-79.49
73_2019_11_26,Yeast - BRN,26/11/2019 17:08,50,41.5,128.52,2035.66,64,-76.88,120,42.75,1.09,45.82,9806.1,50.12,54.8,66.55,67.77,47.83,129.56,2038.91,46.66,30.96,80,2314.53,0,63.9,1.21,120.23,63.16,42.03,69,-78.81
73_2019_11_26,Yeast - BRN,26/11/2019 17:18,50,41.5,128.52,2035.66,65,-76.88,120,41.72,1.09,49.41,9824.9,49.73,54.8,66.55,67.77,49.41,129.2,2032.43,47.43,30.79,80,1898.18,0,64.77,1.21,119.91,63.16,42.02,71,-75.64
73_2019_11_26,Yeast - BRN,26/11/2019 17:18,50,41.5,128.52,2035.66,64,-72.99,120,41.72,1.09,49.41,9824.9,49.73,54.8,66.55,67.77,49.41,129.2,2032.43,47.43,30.79,80,1898.18,0,64.77,1.21,119.91,63.16,42.02,71,-75.64
73_2019_11_26,Yeast - BRN,26/11/2019 17:20,50,41.5,128.52,2035.66,66,-72.99,120,41.68,1.09,49.41,9773.67,50.09,54.8,66.55,67.77,49.26,129.88,2020.1,47.46,30.66,80,2417.64,0,64.77,1.21,119.91,65.59,42.03,71,-75.28
73_2019_11_26,Yeast - BRN,26/11/2019 17:20,50,41.5,128.52,2035.66,65,-74.32,120,41.68,1.09,49.41,9773.67,50.09,54.8,66.55,67.77,49.26,129.88,2020.1,47.46,30.66,80,2417.64,0,64.77,1.21,119.91,65.59,42.03,71,-75.28
73_2019_11_26,Yeast - BRN,26/11/2019 17:23,50,41.5,128.52,2035.66,66,-77.22,120,41.24,1.09,49.41,9721.79,49.77,54.8,66.55,67.77,49.63,129.88,1872.24,45.7,32.61,80,1693.26,0,65.06,1.21,119.91,65.59,43.18,72,-76
73_2019_11_26,Yeast - BRN,26/11/2019 17:24,50,41.5,128.52,2035.66,68,-77.22,120,41.82,1.09,49.41,9715.3,49.6,54.8,66.55,67.77,49.41,130.59,1911.15,46.11,32.74,80,1642.02,0,65.06,1.21,119.91,65.59,43.7,72,-76
73_2019_11_26,Yeast - BRN,26/11/2019 17:24,50,41.5,128.52,2035.66,66,-77.24,120,41.82,1.09,49.41,9715.3,49.6,54.8,66.55,67.77,49.41,130.59,1911.15,46.11,32.74,80,1642.02,0,65.06,1.21,119.91,65.59,43.7,72,-76
73_2019_11_26,Yeast - BRN,26/11/2019 17:24,50,41.5,128.52,2035.66,68,-78.13,120,41.82,1.09,49.41,9715.3,49.6,54.8,66.55,67.77,49.41,130.59,1911.15,46.11,32.74,80,1642.02,0,65.06,1.21,119.91,65.59,43.7,72,-76
