VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV
38_2019_07_25,Yeast - BRN,25/07/2019 4:51,25,41.5,85,1949.64,64,-79.76,120,5.62,1.28,28.79,8786.64,26.7,47.68,50.57,44.8,24.09,85.12,1205.58,7.54,28.67,80,3302.2,0,64.34,1.22,125.03,57.36,90.16,66,-83.74
38_2019_07_25,Yeast - BRN,25/07/2019 4:51,25,41.5,85,1949.64,37.5,-89,120,5.62,1.28,28.79,8786.64,26.7,47.68,50.57,44.8,24.09,85.12,1205.58,7.54,27.8,80,3289.23,0,64.34,1.22,125.03,57.36,90.16,66,-83.74
38_2019_07_25,Yeast - BRN,25/07/2019 4:51,25,41.5,85,1949.64,64,-79.76,120,5.62,1.28,28.79,8786.64,26.7,47.68,50.57,44.8,24.09,85.12,1205.58,7.54,27.8,80,3289.23,0,64.34,1.22,125.03,57.36,90.16,66,-83.74
38_2019_07_25,Yeast - BRN,25/07/2019 4:53,25,41.5,85,1949.64,64,-89,120,5.7,1.28,28.79,8798.96,38.3,47.68,50.57,38.81,23.42,85.12,1244.49,9.56,28.1,80,3096.63,0,63.1,1.22,119.91,57.49,90.38,66,-85.48
38_2019_07_25,Yeast - BRN,25/07/2019 4:54,25,41.5,85,1949.64,37.5,-89,120,5.79,1.28,23.12,8792.48,38.3,47.71,49.48,38.81,23.12,85.12,1186.77,5.52,29,80,2686.77,0,62.24,1.22,119.91,57.49,90.56,65,-85.84
38_2019_07_25,Yeast - BRN,25/07/2019 4:54,25,41.5,85,1949.64,37.5,-77.01,120,5.79,1.28,23.12,8792.48,38.3,47.71,49.48,38.81,23.12,85.12,1186.77,5.52,29,80,2686.77,0,62.24,1.22,119.91,57.49,90.56,65,-85.84
38_2019_07_25,Yeast - BRN,25/07/2019 4:55,25,41.5,85,1949.64,37.5,-76.54,120,5.48,1.28,23.12,8805.45,35.7,47.71,49.48,38.81,23.05,85.12,2417.64,1.73,28.67,80,14.27,0,62.24,1.22,119.91,57.04,90.65,65,-83.74
38_2019_07_25,Yeast - BRN,25/07/2019 4:55,25,41.5,85,1949.64,37.5,-45,120,5.97,1.28,23.12,8773.67,35.7,47.71,49.48,38.81,22.97,85.12,1923.48,10.39,26.78,80,2852.79,0,62.24,1.22,119.91,57.04,90.62,65,-83.02
39_2019_07_25,Yeast - FMX,25/07/2019 8:53,50,43,110,2609.3,57,-74.05,120,48.37,1.28,40.24,10215.95,50.95,49.54,66.04,65.88,46.5,110.12,1885.21,46.56,27.53,80,2411.15,0,55.97,0.69,119.91,66.33,53.23,71,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:53,50,43,110,2609.3,57,-74.05,120,48.37,1.28,40.24,10215.95,50.95,49.54,66.04,65.88,46.5,110.12,1885.21,46.56,27.53,80,2411.15,0,55.97,0.69,119.91,66.33,53.23,71,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:53,50,43,110,2609.3,57,-74.05,120,48.37,1.28,40.24,10215.95,50.95,49.54,66.04,65.88,46.5,110.12,1885.21,46.56,27.53,80,2411.15,0,55.97,0.69,119.91,66.33,53.23,71,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:53,50,43,110,2609.3,57,-74.05,120,48.37,1.28,40.24,10215.95,50.95,49.54,66.04,65.88,46.5,110.12,1885.21,46.56,27.53,80,2411.15,0,55.97,0.69,119.91,66.33,53.23,71,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:53,50,43,110,2609.3,57,-74.05,120,48.37,1.28,40.24,10215.95,50.95,49.54,66.04,65.88,46.5,110.12,1885.21,46.56,27.53,80,2411.15,0,55.97,0.69,119.91,66.33,53.23,71,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:53,50,43,110,2609.3,57,-74.05,120,48.37,1.28,40.24,10215.95,50.95,49.54,66.04,65.88,46.5,110.12,1885.21,46.56,27.53,80,2411.15,0,55.97,0.69,119.91,66.33,53.23,71,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:53,50,43,110,2609.3,57,-74.05,120,48.37,1.28,40.24,10215.95,50.95,49.54,66.04,65.88,46.5,110.12,1885.21,46.56,27.53,80,2411.15,0,55.97,0.69,119.91,66.33,53.23,71,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:54,50,43,110,2609.3,58,-74.05,120,48.36,1.28,40.24,10202.98,46.11,49.54,66.04,65.88,47.2,109.44,1846.95,46.08,27.32,80,1610.25,0,55.97,0.69,120.23,66.33,54.09,71,-74.93
39_2019_07_25,Yeast - FMX,25/07/2019 8:55,50,43,110,2609.3,58,-73.51,120,49.14,1.28,40.24,10171.21,45.57,49.54,66.04,65.88,47.82,110.48,1815.18,46.08,27.83,80,1590.79,0,55.97,0.69,119.91,66.33,54.25,72,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:55,50,43,110,2609.3,59,-74.05,120,49.14,1.28,40.24,10171.21,45.57,49.54,66.04,65.88,47.82,110.48,1815.18,46.08,27.83,80,1590.79,0,55.97,0.69,119.91,66.33,54.25,72,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 8:57,50,43,110,2609.3,60,-73.51,120,48.6,1.28,40.24,10215.95,47.62,49.54,66.04,65.88,48.43,109.8,1782.75,46.08,28.16,80,2769.78,0,58.37,0.69,119.91,66.33,55.14,72,-74.21
39_2019_07_25,Yeast - FMX,25/07/2019 8:59,50,43,110,2609.3,61,-73.51,120,49.22,1.28,48.59,10183.53,50.86,49.54,66.04,65.88,48.89,109.8,1757.46,46.08,27.96,80,2276.26,0,58.37,0.69,119.91,66.33,55.72,72,-74.21
39_2019_07_25,Yeast - FMX,25/07/2019 9:00,50,43,110,2609.3,62,-73.51,120,48.92,1.28,48.59,10177.04,57.49,49.54,66.04,65.88,49.29,110.12,1712.71,46.08,28.47,80,1442.93,0,58.37,0.69,119.91,66.33,57.19,72,-74.57
39_2019_07_25,Yeast - FMX,25/07/2019 9:01,50,43,110,2609.3,63,-73.51,120,49.05,1.28,48.59,10183.53,57.45,49.54,66.04,65.88,49.59,110.12,1706.23,46.08,29.07,80,1391.7,0,58.37,0.69,119.91,66.33,58.55,72,-74.93
39_2019_07_25,Yeast - FMX,25/07/2019 9:02,50,43,108,2609.3,63,-73.51,120,49.13,1.28,48.59,10196.5,57.45,49.54,66.04,65.88,49.75,110.12,1782.75,46.08,29.07,80,2327.5,0,58.37,0.69,119.91,66.33,58.64,73,-74.93
39_2019_07_25,Yeast - FMX,25/07/2019 9:03,50,43,108,2609.3,63,-75.13,120,48.74,1.28,48.59,10222.44,53.04,49.54,66.04,65.88,49.83,108.02,1776.26,44.47,28.87,80,1558.37,0,58.37,0.69,119.91,66.33,59.35,73,-74.93
39_2019_07_25,Yeast - FMX,25/07/2019 9:03,50,43,108,2609.3,69,-75.13,120,48.74,1.28,48.59,10215.95,53.04,49.54,66.04,65.88,49.9,108.02,1776.26,44.47,28.87,80,1558.37,0,58.37,0.69,119.91,66.33,59.35,73,-74.93
39_2019_07_25,Yeast - FMX,25/07/2019 9:03,50,43,108,2609.3,63,-77.83,120,48.74,1.28,48.59,10215.95,53.04,49.54,66.04,65.88,49.9,108.02,1776.26,44.47,28.87,80,1558.37,0,58.37,0.69,119.91,66.33,59.35,73,-74.93
39_2019_07_25,Yeast - FMX,25/07/2019 9:03,50,43,108,2609.3,69,-79.83,120,49.05,1.28,48.59,10202.98,57.45,49.54,66.04,65.88,50.06,108.02,1776.26,46.3,29.38,80,2327.5,0,58.37,0.69,119.91,66.33,59.44,72,-76.32
39_2019_07_25,Yeast - FMX,25/07/2019 9:03,50,43,108,2609.3,64,-79.83,120,49.05,1.28,48.59,10183.53,57.45,49.54,66.04,65.88,50.06,108.02,1776.26,46.3,29.38,80,2327.5,0,58.37,0.69,119.91,66.33,59.44,72,-76.32
39_2019_07_25,Yeast - FMX,25/07/2019 9:03,50,43,108,2609.3,69,-77.66,120,49.05,1.28,48.59,10183.53,57.45,49.54,66.04,65.88,50.06,108.02,1776.26,46.3,29.38,80,2327.5,0,58.37,0.69,119.91,66.33,59.44,72,-76.32
39_2019_07_25,Yeast - FMX,25/07/2019 9:06,50,43,108,2609.3,64,-76.61,120,48.71,1.28,48.59,10196.5,51.43,49.54,66.04,64.21,50.53,108.02,1686.77,45.09,30.19,80,2635.54,0,58.37,0.69,119.91,66.33,62.12,72,-76.32
39_2019_07_25,Yeast - FMX,25/07/2019 9:07,50,43,108,2609.3,64,-76.03,120,49.25,1.28,48.59,10183.53,56.3,49.54,66.04,64.21,50.53,108.02,1661.48,45.09,30.19,80,1404.67,0,58.37,0.69,119.91,66.33,62.78,72,-76
39_2019_07_25,Yeast - FMX,25/07/2019 9:07,50,43,108,2609.3,64,-77.36,120,49.25,1.28,48.59,10202.98,56.3,49.54,66.04,64.21,50.53,108.02,1661.48,45.09,30.19,80,2712.06,0,58.37,0.69,119.91,66.33,63.27,72,-76
39_2019_07_25,Yeast - FMX,25/07/2019 9:07,50,43,108,2609.3,67,-76.03,120,49.25,1.28,48.59,10202.98,56.3,49.54,66.04,64.21,50.53,108.02,1661.48,45.09,30.19,80,2712.06,0,58.37,0.69,119.91,66.33,63.27,72,-76
39_2019_07_25,Yeast - FMX,25/07/2019 9:09,50,43,108,2609.3,67,-77.88,120,49.25,1.28,48.59,10222.44,49.38,49.54,66.04,64.21,51.23,108.02,1584.31,44.47,30.59,80,1289.23,0,58.37,0.69,119.91,66.33,67.61,72,-77.03
39_2019_07_25,Yeast - FMX,25/07/2019 9:12,50,43,108,2609.3,67,-74.29,120,49.3,1.28,48.59,10171.21,47.87,49.54,66.04,64.21,51.53,107.66,1680.29,43.1,31.06,80,2891.7,0,58.37,0.69,119.91,66.33,73.96,73,-76
39_2019_07_25,Yeast - FMX,25/07/2019 9:19,50,43,108,2609.3,67,-57.79,120,49.23,1.28,51.69,10234.76,48.16,49.54,63.89,64.21,52.46,108.02,1571.34,45.38,29.24,80,1532.43,0,70.07,0.69,120.23,68.12,82.54,76,-64.37
39_2019_07_25,Yeast - FMX,25/07/2019 9:22,50,43,108,2609.3,67,-54.87,120,49.47,1.28,51.69,10171.21,53.61,49.54,63.89,64.21,52.61,109.44,1545.4,45.38,28.47,80,3083.66,0,69.25,0.69,120.23,68.12,82.5,80,-60.84
39_2019_07_25,Yeast - FMX,25/07/2019 9:24,50,43,108,2609.3,67,-55.89,120,49.35,1.28,51.69,10234.76,47.58,49.54,63.89,64.21,52.61,108.02,1512.97,45.38,28.8,80,1468.22,0,65.87,0.69,119.91,72.96,82.46,81,-59.05
39_2019_07_25,Yeast - FMX,25/07/2019 9:29,50,43,108,2609.3,67,-59.26,120,50.16,1.28,51.69,10190.01,57.36,49.54,63.89,64.21,52.84,108.37,1487.68,45.38,28.97,80,1398.18,0,65.87,0.69,119.91,72.96,82.41,82,-59.77
39_2019_07_25,Yeast - FMX,25/07/2019 9:33,50,43,108,2609.3,67,-58.76,120,50.25,1.28,51.69,10190.01,48.42,49.54,63.89,64.21,53.78,108.73,1461.74,45.38,28.91,80,2622.57,0,67.3,0.69,119.91,72.96,82.3,83,-59.41
39_2019_07_25,Yeast - FMX,25/07/2019 9:37,50,43,108,2609.3,67,-53.47,120,50.85,1.28,53.85,10209.47,51.75,49.54,63.89,64.21,54.78,108.02,1429.96,43.84,29.07,80,1346.95,0,68.87,0.69,120.23,74.05,82.01,84,-56.24
39_2019_07_25,Yeast - FMX,25/07/2019 9:43,50,43,108,2609.3,67,-46.35,120,51.41,1.28,53.85,10177.04,57.2,49.54,63.7,64.21,55.7,108.02,1353.44,43.84,28.87,80,2955.25,0,68.87,0.69,119.91,74.05,81.73,86,-50.6
39_2019_07_25,Yeast - FMX,25/07/2019 9:43,50,43,108,2609.3,67,-49.46,120,51.41,1.28,53.85,10177.04,57.2,49.54,63.7,64.21,55.7,108.02,1353.44,43.84,28.87,80,1308.04,0,68.87,0.69,119.91,74.05,81.73,86,-50.6
39_2019_07_25,Yeast - FMX,25/07/2019 9:43,50,43,108,2609.3,74,-46.35,120,51.41,1.28,53.85,10177.04,57.2,49.54,63.7,64.21,55.7,108.02,1353.44,43.84,28.87,80,1308.04,0,68.87,0.69,119.91,74.05,81.73,86,-50.6
39_2019_07_25,Yeast - FMX,25/07/2019 9:43,50,43,101,2609.3,74,-49.46,120,51.15,1.28,53.85,10183.53,57.2,49.54,63.7,64.21,55.78,108.02,1507.13,43.84,28.91,80,2936.45,0,68.87,0.69,119.91,74.05,81.71,86,-51.99
39_2019_07_25,Yeast - FMX,25/07/2019 9:49,50,43,101,2609.3,74,-72.69,120,51.31,1.28,56.32,10215.95,49.41,50.31,63.7,64.21,56.4,101.35,1629.05,46.37,30.59,80,3250.97,0,68.58,0.69,119.91,72.61,81.52,84,-64.01
39_2019_07_25,Yeast - FMX,25/07/2019 9:51,50,43,101,2609.3,74,-78.34,120,51.58,1.28,56.32,10202.98,57.2,50.31,63.7,64.21,56.47,101.35,1603.76,42.94,33.61,80,1250.97,0,68.58,0.69,119.91,72.61,81.45,84,-69.65
39_2019_07_25,Yeast - FMX,25/07/2019 9:53,50,43,101,2609.3,74,-79.66,120,51.73,1.28,56.32,10190.01,56.46,50.31,63.7,64.21,56.55,99.92,1590.79,42.94,35,80,1365.76,0,68.58,0.69,119.91,68.92,81.44,80,-71.39
40_2019_07_25,Yeast - FMX,25/07/2019 9:54,50,43,101,2609.3,74,-79.66,120,51.86,1.28,56.32,10202.98,46.18,50.31,63.7,64.21,56.55,100.28,1603.76,44.06,35.77,80,1340.47,0,73.07,0.69,119.91,68.92,81.45,80,-72.46
40_2019_07_25,Yeast - FMX,25/07/2019 9:54,50,43,101,2609.3,74,-79.66,120,51.86,1.28,56.32,10202.98,46.18,50.31,63.7,64.21,56.55,100.28,1603.76,44.06,35.77,80,1340.47,0,73.07,0.69,119.91,68.92,81.45,80,-72.46
40_2019_07_25,Yeast - FMX,25/07/2019 9:54,50,43,101,2609.3,74,-79.66,120,51.86,1.28,56.32,10202.98,46.18,50.31,63.7,64.21,56.55,100.28,1603.76,44.06,35.77,80,1340.47,0,73.07,0.69,119.91,68.92,81.45,80,-72.46
40_2019_07_25,Yeast - FMX,25/07/2019 9:54,50,43,101,2609.3,74,-79.66,120,51.86,1.28,56.32,10202.98,46.18,50.31,63.7,64.21,56.55,100.28,1603.76,44.06,35.77,80,1340.47,0,73.07,0.69,119.91,68.92,81.45,80,-72.46
40_2019_07_25,Yeast - FMX,25/07/2019 9:54,50,43,101,2609.3,74,-79.66,120,51.86,1.28,56.32,10202.98,46.18,50.31,63.7,64.21,56.55,100.28,1603.76,44.06,35.77,80,1340.47,0,73.07,0.69,119.91,68.92,81.45,80,-72.46
40_2019_07_25,Yeast - FMX,25/07/2019 9:54,50,43,101,2609.3,74,-79.66,120,51.86,1.28,56.32,10202.98,46.18,50.31,63.7,64.21,56.55,100.28,1603.76,44.06,35.77,80,1340.47,0,73.07,0.69,119.91,68.92,81.45,80,-72.46
40_2019_07_25,Yeast - FMX,25/07/2019 9:54,50,43,101,2609.3,74,-79.66,120,51.86,1.28,56.32,10202.98,46.18,50.31,63.7,64.21,56.55,100.28,1603.76,44.06,35.77,80,1340.47,0,73.07,0.69,119.91,68.92,81.45,80,-72.46
39_2019_07_25,Yeast - FMX,25/07/2019 9:55,50,43,101,2609.3,74,-78.6,120,51.91,1.28,56.32,10190.01,46.82,50.31,63.7,64.21,56.63,102.02,1859.92,45.38,34.89,80,1603.76,0,73.07,0.69,119.91,68.12,81.41,79,-73.5
39_2019_07_25,Yeast - FMX,25/07/2019 10:02,50,43,101,2609.3,74,-68.1,120,52.54,1.28,56.32,10202.98,53,50.31,63.7,64.21,56.63,100.28,1706.23,46.3,33.18,80,1648.51,0,75.78,0.69,120.23,68.12,81.39,77,-71.04
39_2019_07_25,Yeast - FMX,25/07/2019 10:07,50,43,101,2609.3,74,-60.66,120,53.19,1.28,56.32,10196.5,56.97,50.31,63.7,64.21,56.47,100.99,1603.76,46.24,31.56,80,1673.8,0,76.08,0.69,120.23,69.92,81.41,80,-65.05
39_2019_07_25,Yeast - FMX,25/07/2019 10:08,50,43,95,2609.3,74,-60.66,120,53.52,1.28,56.32,10202.98,56.97,50.31,63.7,64.21,56.55,102.02,1616.08,46.24,30.99,80,3494.16,0,76.08,0.69,120.23,69.92,81.41,80,-64.72
39_2019_07_25,Yeast - FMX,25/07/2019 10:12,50,43,95,2609.3,74,-57.83,120,53.43,1.28,56.32,10215.95,50.28,50.31,63.7,64.21,56.55,94.64,1597.28,45.73,30.42,80,1603.76,0,76.08,0.69,120.23,69.92,81.4,82,-61.55
39_2019_07_25,Yeast - FMX,25/07/2019 10:21,50,43,95,2609.3,74,-58.33,120,54.43,1.28,56.32,10222.44,56.85,50.31,63.7,64.21,56.25,95,1538.91,45.73,30.15,80,1538.91,0,73.67,0.69,119.91,73.38,81.49,84,-58.7
39_2019_07_25,Yeast - FMX,25/07/2019 10:35,50,43,95,2609.3,74,-63.48,120,55.83,1.28,56.32,10164.72,57.32,49.35,63.61,64.21,56.4,95,1635.54,45.7,30.79,80,3987.03,0,73.67,0.69,119.91,73.41,81.49,83,-61.91
39_2019_07_25,Yeast - FMX,25/07/2019 10:39,50,43,94,2609.3,74,-63.48,120,56.06,1.28,56.79,10209.47,57.07,49.35,63.61,64.21,56.86,95.35,1654.99,45.7,30.86,80,1603.76,0,73.67,0.69,119.91,72.32,81.41,83,-63.3
39_2019_07_25,Yeast - FMX,25/07/2019 10:39,50,43,92,2609.3,74,-63.48,120,56.29,1.28,56.79,10247.73,57.07,49.35,63.61,64.21,56.86,94.64,1661.48,45.7,31.8,80,1610.25,0,73.67,0.69,119.91,72.32,81.42,83,-62.58
40_2019_07_25,Yeast - FMX,25/07/2019 10:46,50,43,92,2609.3,74,-62.19,120,53.82,1.28,56.79,10196.5,56.91,49.35,63.61,64.21,57.48,92.18,1603.76,46.14,31.7,80,3826.85,0,74.27,0.69,119.91,72.32,81.22,83,-62.23
40_2019_07_25,Yeast - FMX,25/07/2019 10:47,50,43,91,2609.3,74,-62.19,120,53.04,1.28,56.79,10228.28,51.43,49.35,63.61,64.21,57.4,92.54,1610.25,45.63,31.93,80,3948.77,0,74.27,0.69,119.91,72.32,81.2,83,-62.23
40_2019_07_25,Yeast - FMX,25/07/2019 10:56,50,43,86,2609.3,74,-62.19,120,48.14,1.28,57.17,10183.53,57.26,49.06,63.61,64.21,57.4,86.9,1577.82,45.82,31.26,80,1597.28,0,74.27,0.69,119.91,73.22,81.22,84,-59.05
40_2019_07_25,Yeast - FMX,25/07/2019 10:59,50,43,86,2609.3,74,-56.27,120,46.84,1.28,57.17,10228.28,57.23,49.06,63.25,64.21,57.17,85.83,1564.85,45.82,30.86,80,3955.25,0,74.27,0.69,119.91,73.22,81.19,85,-57.98
40_2019_07_25,Yeast - FMX,25/07/2019 11:07,50,43,86,2609.3,74,-56.79,120,42.48,1.28,57.17,10196.5,52.49,49.06,63.25,64.21,56.55,87.26,1590.79,45.89,30.28,80,1635.54,0,74.27,0.69,119.91,74.28,81.34,85,-57.27
40_2019_07_25,Yeast - FMX,25/07/2019 11:23,50,43,86,2609.3,74,-65.06,120,33.84,1.28,55.7,10228.28,57.84,48.29,63.25,64.21,55.78,85.12,1693.26,45.89,30.99,80,4481.19,0,73.38,0.69,119.91,73.06,81.62,83,-63.3
40_2019_07_25,Yeast - FMX,25/07/2019 11:28,50,43,86,2609.3,74,-66.08,120,33.57,1.28,55.7,10183.53,58.03,48.29,62.8,64.21,56.25,86.54,1693.26,45.89,30.99,80,1648.51,0,73.38,0.69,119.91,73.06,81.55,82,-64.72
40_2019_07_25,Yeast - FMX,25/07/2019 11:35,50,43,86,2609.3,74,-65.07,120,34.73,1.28,55.7,10196.5,49.03,48.29,62.8,62.87,56.86,86.9,1667.32,46.34,31.19,80,1642.02,0,73.38,0.69,119.91,71.46,81.36,82,-65.05
40_2019_07_25,Yeast - FMX,25/07/2019 11:45,50,43,86,2609.3,74,-59.86,120,36.09,1.3,56.94,10202.98,52.01,48.29,62.8,62.87,56.94,83.37,1616.08,46.18,31.19,80,4025.94,0,73.38,0.69,119.91,71.46,81.27,83,-61.55
40_2019_07_25,Yeast - FMX,25/07/2019 11:53,50,43,86,2609.3,74,-58.32,120,37.16,1.3,56.94,10177.04,45.66,48.8,62.8,62.87,56.01,83.01,1603.76,45.92,31.13,80,4058.37,0,74.27,0.69,119.91,71.46,81.45,84,-59.41
40_2019_07_25,Yeast - FMX,25/07/2019 12:00,50,43,86,2609.3,74,-59.05,120,37.66,1.3,56.94,10222.44,50.25,48.8,63.09,62.87,55.24,83.37,1577.82,45.82,30.72,80,1603.76,0,73.98,0.69,119.91,73.54,81.67,85,-58.7
41_2019_07_25,Yeast - FMX,25/07/2019 12:01,50,43,86,2609.3,74,-59.05,120,38.75,1.3,56.94,10196.5,46.88,48.8,63.09,62.87,55.08,82.3,1590.79,45.82,30.76,80,1603.76,0,73.98,0.69,119.91,73.54,81.72,85,-59.41
41_2019_07_25,Yeast - FMX,25/07/2019 12:01,50,43,86,2609.3,74,-59.05,120,38.75,1.3,56.94,10196.5,46.88,48.8,63.09,62.87,55.08,82.3,1590.79,45.82,30.76,80,1603.76,0,73.98,0.69,119.91,73.54,81.72,85,-59.41
41_2019_07_25,Yeast - FMX,25/07/2019 12:01,50,43,86,2609.3,74,-59.05,120,38.75,1.3,56.94,10196.5,46.88,48.8,63.09,62.87,55.08,82.3,1590.79,45.82,30.76,80,1603.76,0,73.98,0.69,119.91,73.54,81.72,85,-59.41
41_2019_07_25,Yeast - FMX,25/07/2019 12:01,50,43,86,2609.3,74,-59.05,120,38.75,1.3,56.94,10196.5,46.88,48.8,63.09,62.87,55.08,82.3,1590.79,45.82,30.76,80,1603.76,0,73.98,0.69,119.91,73.54,81.72,85,-59.41
41_2019_07_25,Yeast - FMX,25/07/2019 12:01,50,43,86,2609.3,74,-59.05,120,38.75,1.3,56.94,10196.5,46.88,48.8,63.09,62.87,55.08,82.3,1590.79,45.82,30.76,80,1603.76,0,73.98,0.69,119.91,73.54,81.72,85,-59.41
41_2019_07_25,Yeast - FMX,25/07/2019 12:01,50,43,86,2609.3,74,-59.05,120,38.75,1.3,56.94,10196.5,46.88,48.8,63.09,62.87,55.08,82.3,1590.79,45.82,30.76,80,1603.76,0,73.98,0.69,119.91,73.54,81.72,85,-59.41
41_2019_07_25,Yeast - FMX,25/07/2019 12:01,50,43,86,2609.3,74,-59.05,120,38.75,1.3,56.94,10196.5,46.88,48.8,63.09,62.87,55.08,82.3,1590.79,45.82,30.76,80,1603.76,0,73.98,0.69,119.91,73.54,81.72,85,-59.41
40_2019_07_25,Yeast - FMX,25/07/2019 12:09,50,43,86,2609.3,74,-64.25,120,39.34,1.3,54.78,10158.24,46.14,48.8,63.09,62.87,54.62,83.37,1648.51,45.82,31.43,80,4461.74,0,73.07,0.69,119.91,72.51,81.93,84,-61.91
40_2019_07_25,Yeast - FMX,25/07/2019 12:16,50,43,86,2609.3,74,-68.35,120,39.89,1.3,54.78,10196.5,46.11,48.8,63.09,62.87,54.78,83.73,1673.8,46.3,31.66,80,4519.46,0,73.07,0.69,119.91,72.51,81.93,82,-66.12
40_2019_07_25,Yeast - FMX,25/07/2019 12:25,50,43,86,2609.3,74,-69.36,120,41.26,1.3,54.78,10209.47,53.23,48.8,63.09,62.87,55.16,82.66,1718.55,46.43,32,80,1661.48,0,73.75,0.69,119.91,70.14,81.81,81,-68.58
40_2019_07_25,Yeast - FMX,25/07/2019 12:56,50,43,86,2609.3,74,-65.77,120,45.67,1.3,54.78,10215.95,57.07,49.7,63.09,62.87,56.32,78.8,1667.32,46.05,30.96,80,1642.02,0,73.75,0.69,119.91,69.82,81.49,81,-66.12
41_2019_07_25,Yeast - FMX,25/07/2019 13:08,50,43,86,2609.3,74,-65.73,120,46.87,1.3,56.25,10196.5,47.71,49.7,62.93,62.87,55.7,78.8,1699.74,46.05,31.23,80,4640.73,0,73.9,0.69,119.91,69.82,81.61,82,-65.76
41_2019_07_25,Yeast - FMX,25/07/2019 13:19,50,43,86,2609.3,74,-68.88,120,48.49,1.3,56.25,10196.5,55.76,49.7,62.93,62.87,55.63,78.8,1610.25,45.99,31.39,80,1616.08,0,73.9,0.69,119.91,70.24,81.66,81,-67.54
41_2019_07_25,Yeast - FMX,25/07/2019 13:22,50,43,86,2609.3,74,-67.85,120,48.99,1.3,56.25,10234.76,56.97,49.7,62.93,62.87,55.63,78.8,1629.05,45.09,31.53,80,1551.88,0,74.12,0.69,119.91,70.24,81.67,81,-67.86
41_2019_07_25,Yeast - FMX,25/07/2019 13:26,50,43,86,2609.3,74,-64.25,120,49.83,1.3,56.25,10171.21,48.1,49.7,62.93,62.87,55.47,79.48,1629.05,45.76,30.89,80,1597.28,0,75.33,0.69,119.91,69.76,81.68,81,-65.76
41_2019_07_25,Yeast - FMX,25/07/2019 13:31,50,43,86,2609.3,74,-64.77,120,50.35,1.3,56.25,10209.47,57.39,49.7,62.93,62.87,55.55,79.48,1680.29,46.53,31.06,80,1693.26,0,73.6,0.69,119.91,70.59,81.72,82,-65.4
41_2019_07_25,Yeast - FMX,25/07/2019 13:36,50,43,86,2609.3,74,-68.62,120,50.99,1.3,55.78,10177.04,57.04,49.7,62.93,62.87,55.86,79.12,1706.23,46.53,30.59,80,4794.42,0,72.92,0.69,119.91,70.59,81.66,81,-67.54
41_2019_07_25,Yeast - FMX,25/07/2019 13:41,50,43,76,2609.3,74,-68.62,120,51.76,1.3,55.78,10202.98,57.26,49.7,62.93,62.87,56.25,79.12,1731.52,46.21,30.25,80,1642.02,0,72.92,0.69,119.91,70.59,81.57,81,-68.22
41_2019_07_25,Yeast - FMX,25/07/2019 13:46,50,43,76,2609.3,74,-68.63,120,52.4,1.3,55.78,10196.5,57.2,49.7,62.93,62.87,56.63,76.66,1789.23,46.98,31.23,80,1795.72,0,74.12,0.69,119.91,70.59,81.46,81,-68.58
41_2019_07_25,Yeast - FMX,25/07/2019 13:51,50,43,76,2609.3,74,-70.73,120,53.5,1.3,56.71,10177.04,57.1,49.7,62.93,62.87,56.63,76.66,1782.75,47.23,31.3,80,4608.95,0,73.52,0.69,119.91,70.59,81.41,80,-70
41_2019_07_25,Yeast - FMX,25/07/2019 14:00,50,43,76,2609.3,74,-69.2,120,54.74,1.3,56.71,10196.5,56.94,49.7,62.93,62.87,56.09,75.24,1789.23,47.07,31.26,80,1776.26,0,74.42,0.69,119.91,68.54,81.52,80,-69.65
41_2019_07_25,Yeast - FMX,25/07/2019 14:08,50,43,76,2609.3,74,-70.25,120,55.57,1.3,56.71,10247.73,56.78,49.7,62.93,62.87,55.47,76.66,1815.18,47.3,30.86,80,1802.2,0,74.42,0.69,119.91,68.54,81.68,80,-69.65
41_2019_07_25,Yeast - FMX,25/07/2019 14:20,50,43,76,2609.3,74,-74.58,120,57.26,1.3,55.32,10260.7,57.07,49.7,62.93,62.87,55.47,76.66,1904.67,47.27,31.13,80,4909.86,0,73.6,0.69,119.91,68.03,81.73,78,-73.18
