VYP batch,Part,Set Time,FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Extract tank Level,FFTE Discharge density,FFTE Discharge solids,FFTE Feed flow rate PV,FFTE Feed solids PV,FFTE Heat temperature 1,FFTE Heat temperature 2,FFTE Heat temperature 3,FFTE Production solids PV,FFTE Steam pressure PV,TFE Input flow PV,TFE Level,TFE Motor current,TFE Motor speed,TFE Out flow PV,TFE Product out temperature,TFE Production solids PV,TFE Production solids density,TFE Steam pressure PV,TFE Steam temperature,TFE Tank level,TFE Temperature,TFE Vacuum pressure PV
25_2019_10_11,Yeast - BRN,11/10/2019 16:07,25,41.5,120,2135.06,65,-79.78,125,2.69,1.26,40.9,8792.48,37.43,44.73,52.94,35.57,40.15,120.36,1929.96,46.98,30.22,80,2500.65,0,53.54,0.93,124.71,69.89,72.55,74,-73.18
25_2019_10_11,Yeast - BRN,11/10/2019 16:22,25,41.5,120,2135.06,65,-79.44,125,2.92,1.26,34.92,8664.72,31.12,44.47,49.83,40.12,18.27,120.71,1205.58,31.44,36.85,80,1738,0,62.53,0.93,125.03,63.38,91.18,71,-78.46
25_2019_10_11,Yeast - BRN,11/10/2019 16:24,25,41.5,120,2135.06,65,-77.04,125,2.84,1.26,34.92,8747.73,31.12,45.5,49.83,40.12,16.17,120,1116.08,9.49,55.62,80,892.35,0,62.53,0.93,125.03,63.38,92.11,73,-78.1
25_2019_10_11,Yeast - BRN,11/10/2019 16:24,25,41.5,120,2135.06,37.5,-79.44,125,2.84,1.26,34.92,8747.73,31.12,45.5,49.83,40.12,16.17,120,1116.08,9.49,55.62,80,892.35,0,62.53,0.93,125.03,63.38,92.11,73,-78.1
25_2019_10_11,Yeast - BRN,11/10/2019 16:24,25,41.5,120,2135.06,65,-79.44,120,2.84,1.26,34.92,8747.73,31.12,45.5,49.83,40.12,16.17,120,1116.08,9.49,55.62,80,892.35,0,62.53,0.93,125.03,63.38,92.11,73,-78.1
25_2019_10_11,Yeast - BRN,11/10/2019 16:24,25,41.5,120,2135.06,37.5,-80,120,2.65,1.26,34.92,8767.19,31.12,45.5,49.83,40.12,16.17,120,1116.08,4.78,62.65,80,372.89,0,62.53,0.93,125.03,63.38,92.11,73,-78.1
25_2019_10_11,Yeast - BRN,11/10/2019 16:24,25,41.5,120,2135.06,65,-80,120,2.65,1.26,34.92,8767.19,31.12,45.5,49.83,40.12,16.17,120,1116.08,4.78,65.14,80,372.89,0,62.53,0.93,125.03,63.38,92.11,73,-77.74
25_2019_10_11,Yeast - BRN,11/10/2019 16:24,25,41.5,120,2135.06,37.5,-80,120,2.71,1.26,34.92,8754.21,31.12,45.5,49.83,40.12,15.88,120.71,1699.74,4.78,65.14,80,1661.48,0,67.45,0.93,125.03,63.38,92.16,73,-78.46
25_2019_10_11,Yeast - BRN,11/10/2019 16:24,25,41.5,120,2135.06,37.5,-55.78,120,2.71,1.26,34.92,8780.16,31.12,45.5,49.83,40.12,15.88,120.71,1776.26,4.78,65.14,80,1661.48,0,67.45,0.93,125.03,63.38,92.19,73,-78.46
25_2019_10_11,Yeast - BRN,11/10/2019 16:25,25,41.5,120,2135.06,37.5,-67.8,120,2.77,1.26,15.51,8798.96,29.07,45.5,49.83,40.12,15.2,120.71,2827.5,4.23,66.28,80,1661.48,0,67.45,0.93,120.23,66.97,92.21,74,-71.04
25_2019_10_11,Yeast - BRN,11/10/2019 16:25,25,41.5,120,2135.06,65,-55.78,120,2.77,1.26,15.51,8798.96,29.07,45.5,49.83,40.12,15.2,120.71,2827.5,4.23,66.28,80,1661.48,0,67.45,0.93,120.23,66.97,92.21,74,-71.04
25_2019_10_11,Yeast - BRN,11/10/2019 16:26,25,41.5,120,2135.06,65,-64.38,120,3.06,1.26,15.51,8754.21,29.07,46.53,50.86,40.12,13.57,120,1429.96,51.21,26.65,80,2013.62,0,68.91,0.93,119.26,66.46,91.37,74,-72.82
25_2019_10_11,Yeast - BRN,11/10/2019 16:26,25,41.5,120,2135.06,65,-65.22,120,2.92,1.26,15.51,8767.19,29.07,46.53,50.86,40.12,13.19,120,1429.96,46.88,27.09,80,1603.76,0,68.25,0.93,120.23,66.46,91.55,74,-72.11
25_2019_10_11,Yeast - BRN,11/10/2019 16:28,25,41.5,120,2135.06,65,-77.26,120,2.98,1.26,15.51,8747.73,38.36,46.53,50.86,40.12,11.4,119.64,1199.74,39.67,27.89,80,885.86,0,54.77,0.93,120.23,67.03,93.49,73,-74.93
25_2019_10_11,Yeast - BRN,11/10/2019 16:28,25,41.5,120,2135.06,65,-80,120,2.6,1.26,15.51,8728.92,38.36,46.53,50.86,41.34,10.95,120.36,1180.29,36.37,27.89,80,1769.78,0,54.77,0.93,120.88,67.03,93.67,72,-75.64
25_2019_10_11,Yeast - BRN,11/10/2019 16:31,25,41.5,120,2135.06,65,-79.99,120,3.23,1.26,8.03,8780.16,36.85,46.53,50.09,37.27,7.96,120.71,1109.6,12.6,35.94,80,1571.34,0,55.64,0.93,120.23,64.12,95.29,73,-77.03
25_2019_10_11,Yeast - BRN,11/10/2019 16:31,25,41.5,120,2135.06,37.5,-79.99,120,3.23,1.26,8.03,8780.16,36.85,46.53,50.09,37.27,7.96,120,1109.6,12.6,35.94,80,1571.34,0,55.64,0.93,120.23,64.12,95.29,72,-77.03
25_2019_10_11,Yeast - BRN,11/10/2019 16:31,25,41.5,120,2135.06,65,-67.91,120,3.23,1.26,8.03,8780.16,36.85,46.53,50.09,37.27,7.96,120,1109.6,12.6,35.94,80,1571.34,0,55.64,0.93,120.23,64.12,95.29,72,-77.03
25_2019_10_11,Yeast - BRN,11/10/2019 16:31,25,41.5,120,2135.06,37.5,-67.13,120,2.95,1.26,8.03,8747.73,36.85,46.53,50.09,37.27,7.51,120.36,2378.73,4.84,35.74,80,71.98,0,59.12,0.93,119.91,63.8,94.25,73,-73.86
25_2019_10_11,Yeast - BRN,11/10/2019 16:32,25,41.5,120,2135.06,37.5,-60.55,120,3.08,1.26,8.03,8722.44,36.18,46.01,49.83,40.66,7.21,120.36,1584.31,16.64,26.75,80,1654.99,0,59.12,0.93,120.23,65.75,94.38,73,-73.18
25_2019_10_11,Yeast - BRN,11/10/2019 16:32,25,41.5,120,2135.06,37.5,-48.35,120,2.65,1.26,8.03,8754.21,36.18,46.01,49.83,40.66,6.76,119.29,1385.21,41.02,26.75,80,1673.8,0,62.39,0.93,120.23,65.75,94.6,73,-66.83
25_2019_10_11,Yeast - BRN,11/10/2019 16:32,25,41.5,120,2135.06,40.5,-48.35,120,2.65,1.26,8.03,8754.21,36.18,46.01,49.83,40.66,6.76,119.29,1365.76,41.02,26.75,80,1673.8,0,62.39,0.93,120.23,65.75,94.6,73,-66.83
25_2019_10_11,Yeast - BRN,11/10/2019 16:32,25,41.5,120,2135.06,65,-48.35,120,2.65,1.26,8.03,8722.44,36.18,46.01,49.83,40.66,6.76,119.29,1365.76,41.02,26.75,80,1673.8,0,62.39,0.93,120.23,65.75,94.6,73,-66.83
25_2019_10_11,Yeast - BRN,11/10/2019 16:32,25,41.5,120,2135.06,40.5,-59.56,120,2.65,1.26,8.03,8722.44,36.18,46.01,49.83,40.66,6.76,119.29,1365.76,41.02,26.75,80,1673.8,0,62.39,0.93,120.23,65.75,94.6,73,-66.83
25_2019_10_11,Yeast - BRN,11/10/2019 16:33,25,41.5,120,2135.06,65,-59.21,120,2.67,1.26,8.03,8747.73,36.18,46.01,49.83,40.66,6.55,120.36,1346.95,43.68,25.91,80,1378.73,0,64.99,0.93,120.23,69.18,94.94,73,-68.93
25_2019_10_11,Yeast - BRN,11/10/2019 16:33,25,41.5,120,2135.06,65,-62.66,120,3.02,1.26,8.03,8786.64,36.18,46.01,49.83,40.66,6.02,120,1250.97,43.68,25.91,80,1160.83,0,62.02,0.93,120.23,68.48,94.87,73,-68.58
25_2019_10_11,Yeast - BRN,11/10/2019 16:35,25,41.5,120,2135.06,65,-75.83,120,2.78,1.26,8.03,8747.73,33.71,46.01,49.83,40.66,5.12,120.36,1084.31,37.62,26.15,80,1661.48,0,56.8,0.93,120.56,67.39,95.52,73,-72.46
25_2019_10_11,Yeast - BRN,11/10/2019 16:35,25,41.5,120,2135.06,65,-79.78,120,2.71,1.26,8.03,8767.19,33.71,46.01,49.83,40.66,4.9,120,1097.28,32.37,26.89,80,872.89,0,52.38,0.93,119.91,67.39,95.52,73,-73.86
25_2019_10_11,Yeast - BRN,11/10/2019 16:38,25,41.5,120,2135.06,37.5,-79.78,120,3.22,1.26,8.03,8786.64,33.71,46.01,49.83,42.71,3.56,120.36,1084.31,4.97,27.8,80,1577.82,0,52.38,0.93,119.91,65.47,95.6,72,-75.64
25_2019_10_11,Yeast - BRN,11/10/2019 16:38,25,41.5,120,2135.06,37.5,-79.54,120,2.43,1.26,8.03,8747.73,33.71,46.01,49.83,42.71,3.49,120.36,1084.31,4.97,27.8,80,673.8,0,52.38,0.93,119.58,65.47,95.6,72,-75.64
25_2019_10_11,Yeast - BRN,11/10/2019 16:38,25,41.5,120,2135.06,37.5,-50,120,2.43,1.26,8.03,8735.41,33.71,46.01,49.83,42.71,3.56,120.36,1084.31,4.97,27.8,80,629.05,0,52.38,0.93,119.58,65.47,95.6,72,-75.64
25_2019_10_11,Yeast - BRN,11/10/2019 16:39,25,41.5,120,2135.06,37.5,-49.3,120,2.86,1.26,8.03,8722.44,33.71,46.01,49.83,42.71,3.41,120.36,2134.89,4.69,27.46,80,65.5,0,52.38,0.93,119.58,62.96,95.28,72,-69.29
25_2019_10_11,Yeast - BRN,11/10/2019 16:40,25,41.5,120,2135.06,37.5,-36.37,120,2.58,1.26,8.03,8728.92,31.25,46.01,49.83,42.71,3.11,120,1410.51,19.52,25.78,80,1616.08,0,52.38,0.93,120.56,70.46,94.94,74,-58.7
25_2019_10_11,Yeast - BRN,11/10/2019 16:40,25,41.5,120,2135.06,37.5,-37.57,120,2.58,1.26,8.03,8747.73,31.25,46.01,49.83,42.71,3.11,120,1410.51,19.52,25.78,80,904.67,0,52.38,0.93,120.56,70.46,94.94,74,-58.7
25_2019_10_11,Yeast - BRN,11/10/2019 16:40,25,41.5,120,2135.06,40.5,-36.37,120,2.58,1.26,8.03,8747.73,31.25,46.01,49.83,42.71,3.11,120,1410.51,19.52,25.78,80,904.67,0,52.38,0.93,120.56,70.46,94.94,74,-58.7
25_2019_10_11,Yeast - BRN,11/10/2019 16:40,25,41.5,120,2135.06,40.5,-36.48,120,2.67,1.26,8.03,8702.98,31.25,46.01,49.83,42.71,2.96,120,1372.24,30.77,25.78,80,898.18,0,52.38,0.93,120.56,70.46,94.23,74,-58.7
25_2019_10_11,Yeast - BRN,11/10/2019 16:41,25,41.5,120,2135.06,40.5,-36.37,120,2.97,1.26,2.96,8696.5,31.25,46.01,49.83,42.71,2.74,118.93,1231.52,39,25.04,80,1571.34,0,56.14,0.93,120.23,74.31,94.7,76,-55.17
25_2019_10_11,Yeast - BRN,11/10/2019 16:41,25,41.5,120,2135.06,43.5,-36.37,120,2.97,1.26,2.96,8696.5,31.25,46.01,49.83,42.71,2.74,118.93,1231.52,39,25.04,80,1571.34,0,56.14,0.93,120.23,74.31,94.7,76,-55.17
25_2019_10_11,Yeast - BRN,11/10/2019 16:41,25,41.5,120,2135.06,40.5,-37.58,120,2.97,1.26,2.96,8696.5,31.25,46.01,49.83,42.71,2.74,118.93,1231.52,39,25.04,80,1571.34,0,56.14,0.93,120.23,74.31,94.7,76,-55.17
25_2019_10_11,Yeast - BRN,11/10/2019 16:41,25,41.5,120,2135.06,43.5,-36.57,120,2.79,1.26,2.96,8735.41,31.25,46.01,49.83,42.71,2.59,120,1160.83,39,25.04,80,1564.85,0,56.14,0.93,120.23,74.31,95.17,76,-54.45
25_2019_10_11,Yeast - BRN,11/10/2019 16:42,25,41.5,120,2135.06,43.5,-36.63,120,3.22,1.26,2.96,8671.21,27.59,46.01,49.83,42.71,2.43,120.36,1160.83,40.35,25.04,80,879.38,0,52.16,0.93,120.23,74.31,94.89,76,-52.7
25_2019_10_11,Yeast - BRN,11/10/2019 16:42,25,41.5,120,2135.06,43.5,-37.98,120,3.22,1.26,2.96,8671.21,27.59,46.01,49.83,42.71,2.43,120.36,1160.83,40.35,25.04,80,872.89,0,52.16,0.93,120.23,74.31,94.89,76,-52.7
25_2019_10_11,Yeast - BRN,11/10/2019 16:42,25,41.5,120,2135.06,43.5,-41.62,120,2.61,1.26,2.96,8728.92,27.59,46.01,49.83,42.71,2.29,120,1116.08,40.35,25.04,80,1538.91,0,44.18,0.93,120.23,76.17,94.9,76,-52.7
25_2019_10_11,Yeast - BRN,11/10/2019 16:43,25,41.5,120,2135.06,43.5,-47.96,120,2.69,1.26,2.96,8811.93,27.59,46.01,50.63,42.71,2.14,119.64,1071.34,40.35,25.04,80,841.12,0,36.64,0.93,120.23,76.17,94.79,79,-53.42
25_2019_10_11,Yeast - BRN,11/10/2019 16:43,25,41.5,120,2135.06,43.5,-49.48,120,2.69,1.26,2.96,8690.01,27.59,46.01,50.63,42.71,2.14,119.29,1071.34,40.35,25.04,80,841.12,0,36.64,0.93,120.23,76.17,94.79,79,-53.42
25_2019_10_11,Yeast - BRN,11/10/2019 16:43,25,41.5,120,2135.06,49.5,-47.96,120,2.69,1.26,2.96,8690.01,27.59,46.01,50.63,42.71,2.14,119.29,1071.34,40.35,25.04,80,841.12,0,36.64,0.93,120.23,76.17,94.79,79,-53.42
25_2019_10_11,Yeast - BRN,11/10/2019 16:43,25,41.5,120,2135.06,49.5,-52.22,120,2.88,1.26,2.96,8767.19,27.59,46.01,50.63,42.71,2.14,120,1148.51,40.35,25.04,80,828.15,0,36.64,0.93,119.91,76.17,95.13,79,-54.81
25_2019_10_11,Yeast - BRN,11/10/2019 16:43,25,41.5,160,2135.06,49.5,-52.22,120,2.95,1.26,2.96,8735.41,27.59,46.01,50.63,42.71,2.06,119.29,1577.82,40.35,24.97,80,1512.97,0,31.93,0.93,119.91,75.11,95.04,79,-55.88
34_2019_10_15,Yeast - FMX,15/10/2019 18:55,50,40.5,135,2066.67,65,-80,120,29.44,1.27,46.42,9696.5,50.54,50.92,63.41,63.86,46.64,135.19,1872.24,46.37,29.04,80,1558.37,0,59.27,1.21,120.23,65.85,59.41,68,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 18:55,50,40.5,135,2066.67,65,-80,120,29.44,1.27,46.42,9696.5,50.54,50.92,63.41,63.86,46.64,135.19,1872.24,46.37,29.04,80,1558.37,0,59.27,1.21,120.23,65.85,59.41,68,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 18:55,50,40.5,135,2066.67,65,-80,120,29.44,1.27,46.42,9696.5,50.54,50.92,63.41,63.86,46.64,135.19,1872.24,46.37,29.04,80,1558.37,0,59.27,1.21,120.23,65.85,59.41,68,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 18:55,50,40.5,135,2066.67,65,-80,120,29.44,1.27,46.42,9696.5,50.54,50.92,63.41,63.86,46.64,135.19,1872.24,46.37,29.04,80,1558.37,0,59.27,1.21,120.23,65.85,59.41,68,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 18:55,50,40.5,135,2066.67,65,-80,120,29.44,1.27,46.42,9696.5,50.54,50.92,63.41,63.86,46.64,135.19,1872.24,46.37,29.04,80,1558.37,0,59.27,1.21,120.23,65.85,59.41,68,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 18:55,50,40.5,135,2066.67,65,-80,120,29.44,1.27,46.42,9696.5,50.54,50.92,63.41,63.86,46.64,135.19,1872.24,46.37,29.04,80,1558.37,0,59.27,1.21,120.23,65.85,59.41,68,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 18:55,50,40.5,135,2066.67,65,-80,120,29.44,1.27,46.42,9696.5,50.54,50.92,63.41,63.86,46.64,135.19,1872.24,46.37,29.04,80,1558.37,0,59.27,1.21,120.23,65.85,59.41,68,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 19:06,50,40.5,135,2066.67,65,-79.58,120,22.79,1.27,46.42,9683.53,50.31,50.92,63.41,63.86,51.8,135.52,1686.77,40.92,33.18,80,1584.31,0,64.48,1.21,119.91,63.48,45.4,69,-80.2
34_2019_10_15,Yeast - FMX,15/10/2019 19:07,50,40.5,135,2066.67,65,-79.65,120,21.73,1.27,46.42,9696.5,45.02,50.92,63.41,63.86,52.32,135.52,1654.99,35.86,33.38,80,1423.48,0,64.48,1.21,121.21,63.48,44.15,70,-79.85
34_2019_10_15,Yeast - FMX,15/10/2019 19:08,50,40.5,135,2066.67,65,-78.55,120,21.35,1.27,46.42,9702.98,48.58,50.92,63.41,63.86,52.62,135.19,1635.54,43.99,34.93,80,1116.08,0,66.08,1.21,121.53,63.48,43.09,70,-79.49
34_2019_10_15,Yeast - FMX,15/10/2019 19:08,50,40.5,135,2066.67,62,-78.55,120,21.35,1.27,46.42,9702.98,48.58,50.92,63.41,63.86,52.62,135.19,1635.54,43.99,34.93,80,1109.6,0,66.08,1.21,121.53,63.48,43.09,70,-79.49
34_2019_10_15,Yeast - FMX,15/10/2019 19:08,50,40.5,135,2066.67,65,-77.23,120,21.35,1.27,46.42,9702.98,48.58,50.92,63.41,63.86,52.62,135.19,1635.54,43.99,34.93,80,1109.6,0,66.08,1.21,121.53,63.48,43.09,70,-79.49
34_2019_10_15,Yeast - FMX,15/10/2019 19:08,50,40.5,135,2066.67,62,-76.71,120,20.78,1.27,46.42,9690.01,50.41,50.92,63.41,63.86,52.77,135.19,1712.71,44.38,35.43,80,1103.11,0,66.08,1.21,120.56,63.48,42.63,70,-79.49
34_2019_10_15,Yeast - FMX,15/10/2019 19:08,50,40.5,135,2066.67,63,-76.71,120,20.82,1.27,46.42,9690.01,50.41,50.92,63.41,63.86,52.77,135.19,1718.55,43.23,35.43,80,1077.82,0,65.86,1.21,120.56,63.48,42.63,70,-79.49
34_2019_10_15,Yeast - FMX,15/10/2019 19:08,50,40.5,135,2066.67,63,-78.18,120,20.94,1.27,46.42,9690.01,50.41,50.92,63.41,63.86,52.84,135.19,1776.26,44.12,34.53,80,1461.74,0,63.76,1.21,121.21,63.76,42.65,70,-78.81
34_2019_10_15,Yeast - FMX,15/10/2019 19:09,50,40.5,135,2066.67,63,-75.51,120,20.47,1.27,46.42,9690.01,45.25,50.92,63.41,63.86,53.21,134.84,1923.48,43.99,33.08,80,1673.8,0,65.93,1.21,119.26,63.76,41.26,70,-78.46
34_2019_10_15,Yeast - FMX,15/10/2019 19:11,50,40.5,135,2066.67,63,-70.2,120,19.53,1.27,46.42,9702.98,49.6,50.92,63.41,63.86,53.88,134.84,1942.93,50.15,30.82,80,2179.64,0,67.74,1.21,119.26,63.76,38.64,71,-76.67
34_2019_10_15,Yeast - FMX,15/10/2019 19:14,50,40.5,135,2066.67,63,-68.61,120,17.58,1.27,53.88,9690.01,50.21,50.92,63.41,63.86,54.71,134.48,1802.2,44.45,30.55,80,1519.46,0,64.12,1.21,120.23,65.95,33.6,72,-74.21
34_2019_10_15,Yeast - FMX,15/10/2019 19:16,50,40.5,135,2066.67,63,-65.09,120,16.33,1.27,53.88,9721.79,45.41,50.92,63.41,63.86,55.23,134.48,1731.52,44.35,31.66,80,1468.22,0,65.21,1.21,120.23,67.03,30.35,74,-71.39
34_2019_10_15,Yeast - FMX,15/10/2019 19:21,50,40.5,135,2066.67,63,-56.07,120,13.5,1.27,53.88,9721.79,45.02,50.92,66.75,63.86,56.2,135.52,1532.43,44.7,31.66,80,1538.91,0,65.86,1.21,120.23,67.03,24.84,78,-63.3
34_2019_10_15,Yeast - FMX,15/10/2019 19:25,50,40.5,135,2066.67,63,-49.35,120,10.28,1.27,53.88,9690.01,45.6,50.92,66.75,63.86,56.87,134.84,1416.99,44.51,31.66,80,1423.48,0,65.28,1.21,120.23,67.03,21.48,82,-56.56
34_2019_10_15,Yeast - FMX,15/10/2019 19:28,50,40.5,120,2066.67,63,-49.35,120,1.26,1.27,53.88,9702.98,47.65,50.92,66.75,63.86,57.39,134.48,1321.01,43.96,31.66,80,1333.98,0,65.57,1.21,120.23,74.66,17.71,84,-50.6
34_2019_10_15,Yeast - FMX,15/10/2019 19:29,50,40.5,120,2066.67,63,-42.5,120,1.45,1.27,53.88,9876.13,47.65,50.92,66.75,63.86,57.47,122.85,1302.2,43.93,31.39,80,1327.5,0,65.57,1.21,120.23,74.66,17.51,84,-49.89
34_2019_10_15,Yeast - FMX,15/10/2019 19:29,50,40.5,100,2066.67,63,-42.5,120,1.31,1.27,53.88,9882.62,47.65,50.92,66.75,63.86,57.54,121.78,1282.75,43,31.87,80,1314.53,0,65.57,1.21,120.23,74.66,16.87,86,-49.17
34_2019_10_15,Yeast - FMX,15/10/2019 19:30,50,40.5,100,2066.67,63,-41.25,120,1.25,1.27,53.88,9876.13,47.65,49.09,66.75,63.86,57.62,106.27,1256.81,43.64,31.8,80,1282.75,0,65.57,1.21,120.23,74.66,16.33,86,-48.1
34_2019_10_15,Yeast - FMX,15/10/2019 19:30,50,40.5,100,2066.67,63,-39.88,120,1.25,1.27,53.88,9908.56,47.65,49.09,66.75,63.86,57.62,106.27,1263.29,42.68,32,80,962.39,0,65.57,1.21,120.23,74.66,16.43,86,-48.1
34_2019_10_15,Yeast - FMX,15/10/2019 19:30,50,40.5,100,2066.67,60,-41.25,120,1.25,1.27,53.88,9908.56,47.65,49.09,66.75,63.86,57.62,106.27,1263.29,42.68,32,80,962.39,0,65.57,1.21,120.23,74.66,16.43,86,-48.1
34_2019_10_15,Yeast - FMX,15/10/2019 19:30,50,40.5,100,2066.67,60,-36.37,120,0.99,1.27,57.77,9908.56,47.65,49.09,66.36,63.86,57.69,100.99,1231.52,42.97,32.61,80,757.46,0,65.28,1.21,120.23,74.66,14.98,87,-46.36
34_2019_10_15,Yeast - FMX,15/10/2019 19:31,25,40.5,100,2066.67,60,-36.37,120,1.41,1.27,57.77,9863.81,47.65,49.09,66.36,63.86,57.77,100.63,1212.06,43.19,32.41,80,744.49,0,65.28,1.21,120.23,74.66,14.83,87,-46.36
34_2019_10_15,Yeast - FMX,15/10/2019 19:31,25,40.5,100,2066.67,55,-36.37,120,1.55,1.27,57.77,9126.46,28.33,49.09,66.36,63.86,57.77,99.92,1244.49,42.94,31.6,80,1295.72,0,65.28,1.21,120.23,74.66,13.88,87,-44.96
34_2019_10_15,Yeast - FMX,15/10/2019 19:32,25,40.5,100,2066.67,55,-45,120,1.57,1.27,57.77,9164.72,46.27,49.09,65.08,34.07,57.69,100.28,1218.55,43.1,31.93,80,949.42,0,66.22,1.21,120.23,74.66,12.49,88,-44.25
34_2019_10_15,Yeast - FMX,15/10/2019 19:36,25,40.5,95,2066.67,55,-45,120,1.1,1.32,58.22,9299.61,37.85,42.04,63.16,28.81,56.65,101.35,1769.78,49.12,32.17,80,1981.19,0,69.05,1.21,119.91,77.71,39.17,89,-46
34_2019_10_15,Yeast - FMX,15/10/2019 19:42,25,40.5,95,2066.67,5,-45,120,1.55,1.32,42.84,9299.61,37.53,38.68,59.95,36.85,40.97,94.64,2641.37,57.39,27.76,80,7152.4,0,56.94,1.21,119.91,77.48,83.17,88,-45.29
34_2019_10_15,Yeast - FMX,15/10/2019 20:17,25,40.5,160,2066.67,5,-45,120,14.55,1.32,3.41,9228.92,36.89,39.7,49.35,37.43,1.47,95.35,3160.18,62.23,25.44,80,3115.43,0,14.18,1.21,119.91,77.48,79.06,83,-45.29
34_2019_10_15,Yeast - FMX,15/10/2019 20:17,25,40.5,95,2066.67,5,-50,120,14.55,1.32,3.41,9228.92,36.89,39.7,49.35,37.43,1.47,95.35,3160.18,62.23,25.44,80,3115.43,0,14.18,1.21,119.91,77.48,79.06,83,-45.29
34_2019_10_15,Yeast - FMX,15/10/2019 20:18,25,40.5,160,2066.67,5,-50,2,14.48,1.32,3.41,12003.24,35.28,39.7,49.35,35.16,2.96,150.32,3910.51,67.87,25.41,80,3647.86,0,14.18,1.21,119.91,78.31,71.68,83,-46.71
34_2019_10_15,Yeast - FMX,15/10/2019 20:18,25,40.5,135,2066.67,5,-50,120,14.48,1.32,3.41,12003.24,35.28,39.7,49.35,35.16,2.96,150.32,3910.51,67.87,25.41,80,3647.86,0,14.18,1.21,119.91,78.31,71.68,83,-46.71
34_2019_10_15,Yeast - FMX,15/10/2019 21:57,25,40.5,135,2066.67,5,-50,120,15.01,1.32,-3.08,13983.79,27.72,39.32,42.52,20.55,-3.16,135.52,4327.5,40.79,25.11,20,11170.56,0,-14.88,0.91,1.65,54.22,72.63,70,2.3
34_2019_10_15,Yeast - FMX,15/10/2019 21:57,25,40.5,160,2066.67,5,-50,2,15.01,1.32,-3.08,13983.79,27.72,39.32,42.52,20.55,-3.16,135.52,4327.5,40.79,25.11,20,11170.56,0,-14.88,0.91,1.65,54.22,72.63,70,2.3
34_2019_10_15,Yeast - FMX,15/10/2019 22:02,25,40.5,160,2897.65,5,-50,120,15.11,1.32,-3.08,11952.01,27.18,46.37,53.64,49.35,-3.68,159.84,7.78,103.15,0,0,4577.17,0,-10.68,0.91,0,51.91,87.54,70,-8.98
34_2019_10_15,Yeast - FMX,15/10/2019 22:37,25,43,160,2897.65,5,-50,120,37.39,1.32,-3.96,12003.24,50.21,47.46,58.13,53.13,-3.58,160.2,3263.29,65.4,25.68,80,2987.68,0,-9.98,0.91,119.91,73.51,53.5,76,-56.91
34_2019_10_15,Yeast - FMX,15/10/2019 22:37,25,40.5,160,2897.65,5,-45,120,37.39,1.32,-3.96,12003.24,50.21,47.46,58.13,53.13,-3.58,160.2,3263.29,65.4,25.68,80,2987.68,0,-9.98,0.91,119.91,73.51,53.5,76,-56.91
34_2019_10_15,Yeast - FMX,15/10/2019 22:37,25,40.5,160,2897.65,5,-50,85,37.39,1.32,-3.96,12003.24,50.21,47.46,58.13,53.13,-3.58,160.2,3263.29,65.4,25.68,80,2987.68,0,-9.98,0.91,119.91,73.51,53.5,76,-56.91
34_2019_10_15,Yeast - FMX,15/10/2019 22:37,25,40.5,137.5,2897.65,5,-50,120,37.39,1.32,-3.96,12003.24,50.21,47.46,58.13,53.13,-3.58,160.2,3263.29,65.4,25.68,80,2987.68,0,-9.98,0.91,119.91,73.51,53.5,76,-56.91
34_2019_10_15,Yeast - FMX,15/10/2019 22:37,25,43,90,2897.65,5,-45,85,37.31,1.32,-3.96,10433.2,48.45,47.46,58.13,53.13,-3.58,146.47,3231.52,63.13,25.68,80,3051.23,0,-9.98,0.91,84.01,73.51,53.63,76,-54.81
34_2019_10_15,Yeast - FMX,15/10/2019 22:46,25,43,90,2897.65,5,-45,100,38.18,1.32,-3.96,10171.21,24.68,47.27,62.16,64.79,-2.81,89.36,2263.29,55.66,25,80,1949.42,0,-9.98,0.91,84.99,76.74,32.04,81,-47.07
34_2019_10_15,Yeast - FMX,15/10/2019 22:58,25,43,127.51,2897.65,5,-45,100,39.06,1.32,16.74,10125.81,29.13,49.06,64.44,64.79,19.76,89.36,2007.13,48.39,25.31,80,3429.96,0,-6.46,0.91,100.03,77.8,41.9,82,-45.29
34_2019_10_15,Yeast - FMX,15/10/2019 22:58,50,43,90,2897.65,5,-45,100,39.06,1.32,16.74,10125.81,29.13,49.06,64.44,64.79,19.76,89.36,2007.13,48.39,25.31,80,3429.96,0,-6.46,0.91,100.03,77.8,41.9,82,-45.29
34_2019_10_15,Yeast - FMX,15/10/2019 23:03,50,43,127.51,2897.65,65,-45,100,38.92,1.32,31.44,10132.3,47.39,50.34,64.44,64.79,33.91,127.78,2333.33,51.97,25.17,80,2154.34,0,-1.58,0.91,100.03,77.8,54.75,83,-45.29
